fila_original,grupo,conjunto
3637,1135,Entrenamiento
3638,1105,Entrenamiento
3639,257,Validacion
3640,283,Validacion
3641,199,Prueba
3642,308,Prueba
3643,1188,Validacion
3644,1043,Entrenamiento
3645,538,Prueba
3646,1840,Prueba
3647,1841,Entrenamiento
3648,718,Prueba
3649,1842,Entrenamiento
3650,707,Entrenamiento
3651,156,Validacion
3652,1092,Entrenamiento
3653,1068,Validacion
3654,1197,Validacion
3655,863,Entrenamiento
3656,1022,Prueba
3657,1239,Entrenamiento
3658,979,Entrenamiento
3659,493,Entrenamiento
3660,586,Validacion
3661,1198,Entrenamiento
3662,962,Entrenamiento
3663,17,Validacion
3664,71,Prueba
3665,814,Entrenamiento
3666,1089,Entrenamiento
3667,461,Entrenamiento
3668,511,Prueba
3669,451,Prueba
3670,31,Entrenamiento
3671,416,Prueba
3672,324,Validacion
3673,523,Entrenamiento
3674,385,Entrenamiento
3675,696,Validacion
3676,622,Prueba
3677,228,Validacion
3678,1347,Entrenamiento
3679,1148,Entrenamiento
3680,450,Prueba
3681,880,Entrenamiento
3682,93,Prueba
3683,1843,Entrenamiento
3684,449,Entrenamiento
3685,1844,Prueba
3686,406,Entrenamiento
3687,275,Entrenamiento
3688,336,Validacion
3689,147,Entrenamiento
3690,937,Entrenamiento
3691,466,Entrenamiento
3692,1179,Entrenamiento
3693,576,Prueba
3694,697,Entrenamiento
3695,1328,Prueba
3696,251,Validacion
3697,239,Prueba
3698,466,Entrenamiento
3699,1302,Validacion
3700,1213,Entrenamiento
3701,261,Entrenamiento
3702,655,Prueba
3703,275,Entrenamiento
3704,1845,Entrenamiento
3705,540,Entrenamiento
3706,454,Entrenamiento
3707,731,Prueba
3708,1417,Entrenamiento
3709,1353,Entrenamiento
3710,54,Entrenamiento
3711,846,Entrenamiento
3712,47,Prueba
3713,1319,Prueba
3714,1102,Entrenamiento
3715,1297,Prueba
3716,498,Validacion
3717,530,Prueba
3718,1054,Entrenamiento
3719,902,Entrenamiento
3720,45,Validacion
3721,325,Prueba
3722,987,Entrenamiento
3723,1396,Entrenamiento
3724,163,Entrenamiento
3725,591,Entrenamiento
3726,911,Validacion
3727,535,Entrenamiento
3728,306,Entrenamiento
3729,812,Validacion
3730,431,Entrenamiento
3731,334,Prueba
3732,1117,Validacion
3733,247,Validacion
3734,336,Validacion
3735,74,Entrenamiento
3736,574,Entrenamiento
3737,875,Entrenamiento
3738,84,Validacion
3739,191,Entrenamiento
3740,2,Entrenamiento
3741,144,Prueba
3742,300,Entrenamiento
3743,1228,Entrenamiento
3744,683,Prueba
3745,749,Entrenamiento
3746,169,Entrenamiento
3747,977,Prueba
3748,178,Entrenamiento
3749,361,Entrenamiento
3750,716,Entrenamiento
3751,938,Entrenamiento
3752,305,Entrenamiento
3753,227,Prueba
3754,85,Entrenamiento
3755,1069,Entrenamiento
3756,330,Entrenamiento
3757,335,Entrenamiento
3758,844,Entrenamiento
3759,778,Entrenamiento
3760,1182,Entrenamiento
3761,1503,Entrenamiento
3762,1492,Entrenamiento
3763,1304,Entrenamiento
3764,452,Validacion
3765,716,Entrenamiento
3766,323,Entrenamiento
3767,473,Validacion
3768,504,Entrenamiento
3769,366,Prueba
3770,750,Entrenamiento
3771,858,Entrenamiento
3772,589,Validacion
3773,1513,Prueba
3774,1366,Entrenamiento
3775,151,Prueba
3776,61,Validacion
3777,391,Entrenamiento
3778,1053,Entrenamiento
3779,851,Entrenamiento
3780,1316,Entrenamiento
3781,96,Validacion
3782,102,Validacion
3783,918,Entrenamiento
3784,808,Prueba
3785,774,Entrenamiento
3786,1416,Entrenamiento
3787,759,Prueba
3788,1108,Entrenamiento
3789,577,Validacion
3790,496,Entrenamiento
3791,320,Entrenamiento
3792,252,Validacion
3793,1099,Entrenamiento
3794,461,Entrenamiento
3795,434,Entrenamiento
3796,210,Validacion
3797,499,Entrenamiento
3798,636,Entrenamiento
3799,1518,Entrenamiento
3800,500,Entrenamiento
3801,1180,Entrenamiento
3802,1076,Entrenamiento
3803,1328,Prueba
3804,608,Entrenamiento
3805,921,Entrenamiento
3806,258,Entrenamiento
3807,548,Validacion
3808,355,Entrenamiento
3809,1253,Validacion
3810,607,Prueba
3811,189,Entrenamiento
3812,1233,Entrenamiento
3813,1130,Entrenamiento
3814,550,Entrenamiento
3815,307,Entrenamiento
3816,357,Entrenamiento
3817,842,Prueba
3818,277,Entrenamiento
3819,852,Entrenamiento
3820,25,Entrenamiento
3821,294,Entrenamiento
3822,1150,Entrenamiento
3823,1385,Entrenamiento
3824,229,Validacion
3825,185,Prueba
3826,820,Entrenamiento
3827,1096,Prueba
3828,986,Entrenamiento
3829,1066,Entrenamiento
3830,715,Entrenamiento
3831,467,Entrenamiento
3832,782,Entrenamiento
3833,915,Validacion
3834,1373,Entrenamiento
3835,1391,Entrenamiento
3836,1090,Prueba
3837,190,Entrenamiento
3838,1357,Entrenamiento
3839,1241,Entrenamiento
3840,1004,Entrenamiento
3841,198,Entrenamiento
3842,664,Entrenamiento
3843,1217,Entrenamiento
3844,530,Prueba
3845,57,Entrenamiento
3846,195,Prueba
3847,689,Entrenamiento
3848,251,Validacion
3849,448,Entrenamiento
3850,845,Entrenamiento
3851,447,Validacion
3852,1846,Entrenamiento
3853,126,Entrenamiento
3854,707,Entrenamiento
3855,1006,Entrenamiento
3856,357,Entrenamiento
3857,136,Entrenamiento
3858,840,Entrenamiento
3859,559,Entrenamiento
3860,369,Entrenamiento
3861,444,Entrenamiento
3862,935,Entrenamiento
3863,356,Entrenamiento
3864,272,Validacion
3865,793,Entrenamiento
3866,259,Validacion
3867,1095,Validacion
3868,75,Validacion
3869,764,Prueba
3870,66,Entrenamiento
3871,993,Entrenamiento
3872,124,Validacion
3873,974,Entrenamiento
3874,1042,Validacion
3875,667,Entrenamiento
3876,865,Prueba
3877,431,Entrenamiento
3878,1244,Prueba
3879,396,Entrenamiento
3880,1351,Prueba
3881,634,Entrenamiento
3882,1512,Prueba
3883,155,Entrenamiento
3884,108,Entrenamiento
3885,812,Validacion
3886,1307,Entrenamiento
3887,347,Entrenamiento
3888,1406,Validacion
3889,1067,Entrenamiento
3890,741,Entrenamiento
3891,626,Validacion
3892,752,Entrenamiento
3893,1274,Entrenamiento
3894,754,Entrenamiento
3895,384,Entrenamiento
3896,571,Entrenamiento
3897,503,Entrenamiento
3898,862,Entrenamiento
3899,651,Entrenamiento
3900,804,Entrenamiento
3901,1052,Validacion
3902,250,Entrenamiento
3903,161,Entrenamiento
3904,379,Entrenamiento
3905,946,Entrenamiento
3906,980,Entrenamiento
3907,227,Prueba
3908,434,Entrenamiento
3909,787,Prueba
3910,598,Validacion
3911,1088,Entrenamiento
3912,708,Entrenamiento
3913,228,Validacion
3914,431,Entrenamiento
3915,463,Validacion
3916,269,Entrenamiento
3917,1026,Entrenamiento
3918,608,Entrenamiento
3919,850,Entrenamiento
3920,485,Prueba
3921,133,Entrenamiento
3922,880,Entrenamiento
3923,557,Entrenamiento
3924,106,Validacion
3925,677,Validacion
3926,400,Entrenamiento
3927,552,Entrenamiento
3928,1039,Validacion
3929,1461,Entrenamiento
3930,371,Prueba
3931,784,Entrenamiento
3932,276,Entrenamiento
3933,216,Entrenamiento
3934,140,Entrenamiento
3935,923,Entrenamiento
3936,327,Entrenamiento
3937,15,Prueba
3938,1491,Prueba
3939,921,Entrenamiento
3940,381,Validacion
3941,526,Entrenamiento
3942,146,Entrenamiento
3943,1267,Entrenamiento
3944,1452,Entrenamiento
3945,1013,Entrenamiento
3946,693,Validacion
3947,579,Entrenamiento
3948,338,Entrenamiento
3949,257,Validacion
3950,1177,Entrenamiento
3951,521,Entrenamiento
3952,1255,Validacion
3953,1526,Validacion
3954,527,Validacion
3955,1480,Validacion
3956,39,Entrenamiento
3957,758,Entrenamiento
3958,1140,Entrenamiento
3959,282,Entrenamiento
3960,1286,Entrenamiento
3961,617,Entrenamiento
3962,1298,Entrenamiento
3963,577,Validacion
3964,736,Prueba
3965,575,Entrenamiento
3966,93,Prueba
3967,394,Entrenamiento
3968,514,Entrenamiento
3969,835,Entrenamiento
3970,512,Entrenamiento
3971,395,Entrenamiento
3972,1214,Entrenamiento
3973,532,Entrenamiento
3974,1433,Validacion
3975,666,Entrenamiento
3976,86,Entrenamiento
3977,588,Entrenamiento
3978,525,Entrenamiento
3979,1016,Entrenamiento
3980,1318,Entrenamiento
3981,261,Entrenamiento
3982,924,Entrenamiento
3983,828,Validacion
3984,184,Validacion
3985,1028,Entrenamiento
3986,752,Entrenamiento
3987,1282,Entrenamiento
3988,1047,Prueba
3989,726,Entrenamiento
3990,706,Entrenamiento
3991,688,Entrenamiento
3992,744,Prueba
3993,345,Entrenamiento
3994,1364,Entrenamiento
3995,888,Entrenamiento
3996,481,Entrenamiento
3997,1847,Entrenamiento
3998,1443,Entrenamiento
3999,779,Entrenamiento
4000,520,Entrenamiento
4001,1457,Entrenamiento
4002,573,Entrenamiento
4003,400,Entrenamiento
4004,401,Prueba
4005,1848,Entrenamiento
4006,274,Prueba
4007,222,Entrenamiento
4008,1849,Validacion
4009,1044,Prueba
4010,156,Validacion
4011,1291,Entrenamiento
4012,93,Prueba
4013,497,Prueba
4014,1435,Entrenamiento
4015,1329,Entrenamiento
4016,497,Prueba
4017,439,Validacion
4018,126,Entrenamiento
4019,239,Prueba
4020,264,Entrenamiento
4021,1850,Entrenamiento
4022,1100,Entrenamiento
4023,977,Prueba
4024,42,Entrenamiento
4025,1397,Validacion
4026,640,Entrenamiento
4027,263,Validacion
4028,633,Prueba
4029,920,Entrenamiento
4030,77,Entrenamiento
4031,176,Entrenamiento
4032,1131,Entrenamiento
4033,627,Entrenamiento
4034,554,Entrenamiento
4035,733,Validacion
4036,356,Entrenamiento
4037,1222,Prueba
4038,1284,Entrenamiento
4039,1178,Entrenamiento
4040,4,Entrenamiento
4041,654,Validacion
4042,1381,Entrenamiento
4043,427,Entrenamiento
4044,21,Entrenamiento
4045,595,Entrenamiento
4046,1413,Entrenamiento
4047,29,Validacion
4048,1277,Entrenamiento
4049,1056,Validacion
4050,912,Entrenamiento
4051,253,Entrenamiento
4052,282,Entrenamiento
4053,473,Validacion
4054,482,Entrenamiento
4055,311,Entrenamiento
4056,861,Entrenamiento
4057,890,Entrenamiento
4058,1169,Entrenamiento
4059,112,Entrenamiento
4060,248,Prueba
4061,336,Validacion
4062,422,Prueba
4063,378,Prueba
4064,1103,Prueba
4065,575,Entrenamiento
4066,551,Entrenamiento
4067,844,Entrenamiento
4068,266,Entrenamiento
4069,895,Entrenamiento
4070,1428,Entrenamiento
4071,333,Validacion
4072,713,Entrenamiento
4073,1085,Entrenamiento
4074,1052,Validacion
4075,646,Entrenamiento
4076,1172,Prueba
4077,709,Entrenamiento
4078,1361,Validacion
4079,457,Validacion
4080,177,Validacion
4081,409,Entrenamiento
4082,450,Prueba
4083,1521,Entrenamiento
4084,1044,Prueba
4085,894,Entrenamiento
4086,240,Prueba
4087,142,Validacion
4088,159,Entrenamiento
4089,213,Entrenamiento
4090,1321,Prueba
4091,416,Prueba
4092,1168,Prueba
4093,1106,Entrenamiento
4094,1237,Entrenamiento
4095,134,Validacion
4096,553,Validacion
4097,293,Validacion
4098,505,Prueba
4099,539,Entrenamiento
4100,1421,Validacion
4101,1154,Entrenamiento
4102,1340,Entrenamiento
4103,906,Entrenamiento
4104,707,Entrenamiento
4105,757,Prueba
4106,1289,Entrenamiento
4107,440,Entrenamiento
4108,327,Entrenamiento
4109,417,Entrenamiento
4110,1007,Entrenamiento
4111,639,Entrenamiento
4112,1163,Prueba
4113,781,Entrenamiento
4114,979,Entrenamiento
4115,1185,Entrenamiento
4116,1293,Validacion
4117,1057,Prueba
4118,125,Entrenamiento
4119,677,Validacion
4120,10,Entrenamiento
4121,955,Entrenamiento
4122,136,Entrenamiento
4123,458,Entrenamiento
4124,620,Prueba
4125,963,Entrenamiento
4126,952,Prueba
4127,972,Entrenamiento
4128,899,Entrenamiento
4129,432,Entrenamiento
4130,314,Entrenamiento
4131,546,Entrenamiento
4132,135,Prueba
4133,545,Entrenamiento
4134,590,Entrenamiento
4135,1314,Entrenamiento
4136,494,Entrenamiento
4137,1440,Entrenamiento
4138,825,Entrenamiento
4139,584,Prueba
4140,1400,Prueba
4141,835,Entrenamiento
4142,1355,Entrenamiento
4143,395,Entrenamiento
4144,431,Entrenamiento
4145,437,Validacion
4146,788,Entrenamiento
4147,292,Validacion
4148,783,Prueba
4149,1122,Entrenamiento
4150,699,Entrenamiento
4151,501,Prueba
4152,1463,Entrenamiento
4153,798,Validacion
4154,859,Prueba
4155,186,Entrenamiento
4156,1018,Prueba
4157,120,Validacion
4158,201,Entrenamiento
4159,269,Entrenamiento
4160,380,Validacion
4161,495,Entrenamiento
4162,902,Entrenamiento
4163,130,Entrenamiento
4164,1311,Entrenamiento
4165,241,Entrenamiento
4166,668,Prueba
4167,1097,Validacion
4168,1377,Entrenamiento
4169,796,Entrenamiento
4170,489,Entrenamiento
4171,221,Validacion
4172,167,Validacion
4173,833,Prueba
4174,1292,Prueba
4175,322,Prueba
4176,1455,Entrenamiento
4177,99,Validacion
4178,783,Prueba
4179,965,Entrenamiento
4180,170,Entrenamiento
4181,702,Entrenamiento
4182,144,Prueba
4183,380,Validacion
4184,786,Entrenamiento
4185,578,Entrenamiento
4186,1454,Validacion
4187,887,Prueba
4188,11,Entrenamiento
4189,857,Prueba
4190,682,Entrenamiento
4191,594,Prueba
4192,77,Entrenamiento
4193,947,Entrenamiento
4194,16,Entrenamiento
4195,542,Entrenamiento
4196,336,Validacion
4197,408,Validacion
4198,51,Validacion
4199,1036,Entrenamiento
4200,717,Entrenamiento
4201,301,Entrenamiento
4202,364,Entrenamiento
4203,1146,Entrenamiento
4204,80,Validacion
4205,97,Entrenamiento
4206,393,Prueba
4207,507,Validacion
4208,435,Entrenamiento
4209,511,Prueba
4210,494,Entrenamiento
4211,110,Prueba
4212,181,Validacion
4213,897,Prueba
4214,1436,Validacion
4215,1235,Validacion
4216,660,Entrenamiento
4217,480,Entrenamiento
4218,1035,Entrenamiento
4219,1041,Validacion
4220,763,Prueba
4221,431,Entrenamiento
4222,1341,Entrenamiento
4223,210,Validacion
4224,230,Prueba
4225,814,Entrenamiento
4226,125,Entrenamiento
4227,76,Entrenamiento
4228,155,Entrenamiento
4229,80,Validacion
4230,815,Entrenamiento
4231,1354,Entrenamiento
4232,505,Prueba
4233,1080,Entrenamiento
4234,1190,Entrenamiento
4235,1418,Entrenamiento
4236,463,Validacion
4237,592,Entrenamiento
4238,253,Entrenamiento
4239,539,Entrenamiento
4240,1212,Prueba
4241,126,Entrenamiento
4242,317,Entrenamiento
4243,409,Entrenamiento
4244,30,Validacion
4245,1176,Prueba
4246,312,Entrenamiento
4247,970,Entrenamiento
4248,668,Prueba
4249,428,Prueba
4250,801,Entrenamiento
4251,961,Entrenamiento
4252,730,Prueba
4253,629,Entrenamiento
4254,220,Entrenamiento
4255,362,Entrenamiento
4256,1194,Validacion
4257,715,Entrenamiento
4258,1059,Entrenamiento
4259,980,Entrenamiento
4260,1070,Entrenamiento
4261,1451,Prueba
4262,1430,Entrenamiento
4263,672,Entrenamiento
4264,433,Entrenamiento
4265,673,Entrenamiento
4266,616,Entrenamiento
4267,1203,Entrenamiento
4268,329,Entrenamiento
4269,100,Validacion
4270,34,Entrenamiento
4271,685,Entrenamiento
4272,1171,Entrenamiento
4273,1001,Prueba
4274,497,Prueba
4275,423,Entrenamiento
4276,945,Prueba
4277,792,Entrenamiento
4278,474,Entrenamiento
4279,1407,Validacion
4280,444,Entrenamiento
4281,1062,Entrenamiento
4282,429,Prueba
4283,243,Entrenamiento
4284,138,Entrenamiento
4285,641,Entrenamiento
4286,867,Entrenamiento
4287,742,Validacion
4288,143,Entrenamiento
4289,802,Prueba
4290,698,Entrenamiento
4291,385,Entrenamiento
4292,189,Entrenamiento
4293,824,Entrenamiento
4294,386,Entrenamiento
4295,529,Entrenamiento
4296,459,Entrenamiento
4297,1497,Entrenamiento
4298,1462,Entrenamiento
4299,620,Prueba
4300,568,Prueba
4301,391,Entrenamiento
4302,643,Entrenamiento
4303,728,Entrenamiento
4304,1482,Entrenamiento
4305,1315,Prueba
4306,1475,Entrenamiento
4307,315,Validacion
4308,532,Entrenamiento
4309,826,Entrenamiento
4310,299,Entrenamiento
4311,1481,Entrenamiento
4312,1502,Entrenamiento
4313,1270,Entrenamiento
4314,1262,Entrenamiento
4315,748,Prueba
4316,5,Entrenamiento
4317,380,Validacion
4318,1136,Entrenamiento
4319,419,Entrenamiento
4320,1145,Entrenamiento
4321,542,Entrenamiento
4322,557,Entrenamiento
4323,50,Entrenamiento
4324,403,Entrenamiento
4325,973,Entrenamiento
4326,587,Entrenamiento
4327,439,Validacion
4328,757,Prueba
4329,297,Prueba
4330,838,Validacion
4331,423,Entrenamiento
4332,582,Prueba
4333,1166,Entrenamiento
4334,1018,Prueba
4335,159,Entrenamiento
4336,422,Prueba
4337,435,Entrenamiento
4338,768,Entrenamiento
4339,28,Entrenamiento
4340,1475,Entrenamiento
4341,105,Entrenamiento
4342,1499,Prueba
4343,255,Entrenamiento
4344,960,Entrenamiento
4345,1060,Entrenamiento
4346,577,Validacion
4347,624,Validacion
4348,111,Entrenamiento
4349,372,Entrenamiento
4350,222,Entrenamiento
4351,60,Entrenamiento
4352,705,Prueba
4353,939,Entrenamiento
4354,700,Entrenamiento
4355,1517,Entrenamiento
4356,424,Entrenamiento
4357,674,Entrenamiento
4358,795,Entrenamiento
4359,829,Validacion
4360,512,Entrenamiento
4361,802,Prueba
4362,1015,Entrenamiento
4363,725,Entrenamiento
4364,208,Validacion
4365,1007,Entrenamiento
4366,623,Entrenamiento
4367,1516,Entrenamiento
4368,1079,Entrenamiento
4369,365,Entrenamiento
4370,570,Entrenamiento
4371,111,Entrenamiento
4372,327,Entrenamiento
4373,596,Validacion
4374,1446,Entrenamiento
4375,769,Entrenamiento
4376,1453,Entrenamiento
4377,121,Prueba
4378,950,Entrenamiento
4379,1121,Prueba
4380,1472,Entrenamiento
4381,416,Prueba
4382,241,Entrenamiento
4383,1048,Entrenamiento
4384,280,Entrenamiento
4385,856,Validacion
4386,775,Entrenamiento
4387,253,Entrenamiento
4388,61,Validacion
4389,281,Entrenamiento
4390,941,Entrenamiento
4391,1123,Entrenamiento
4392,1003,Entrenamiento
4393,353,Entrenamiento
4394,28,Entrenamiento
4395,997,Entrenamiento
4396,438,Validacion
4397,225,Entrenamiento
4398,337,Entrenamiento
4399,68,Validacion
4400,569,Entrenamiento
4401,601,Entrenamiento
4402,637,Entrenamiento
4403,951,Entrenamiento
4404,803,Prueba
4405,595,Entrenamiento
4406,653,Prueba
4407,746,Validacion
4408,402,Entrenamiento
4409,170,Entrenamiento
4410,1232,Entrenamiento
4411,479,Prueba
4412,510,Entrenamiento
4413,604,Entrenamiento
4414,1017,Entrenamiento
4415,243,Entrenamiento
4416,1098,Entrenamiento
4417,240,Prueba
4418,1035,Entrenamiento
4419,440,Entrenamiento
4420,615,Entrenamiento
4421,665,Entrenamiento
4422,1134,Entrenamiento
4423,562,Entrenamiento
4424,465,Validacion
4425,188,Entrenamiento
4426,789,Entrenamiento
4427,720,Prueba
4428,182,Entrenamiento
4429,886,Entrenamiento
4430,127,Entrenamiento
4431,1031,Entrenamiento
4432,442,Entrenamiento
4433,704,Entrenamiento
4434,656,Entrenamiento
4435,371,Prueba
4436,1221,Entrenamiento
4437,503,Entrenamiento
4438,714,Entrenamiento
4439,566,Prueba
4440,688,Entrenamiento
4441,489,Entrenamiento
4442,469,Entrenamiento
4443,1474,Entrenamiento
4444,988,Entrenamiento
4445,267,Entrenamiento
4446,440,Entrenamiento
4447,433,Entrenamiento
4448,319,Validacion
4449,48,Entrenamiento
4450,1077,Entrenamiento
4451,431,Entrenamiento
4452,491,Prueba
4453,436,Entrenamiento
4454,671,Entrenamiento
4455,128,Entrenamiento
4456,1429,Entrenamiento
4457,958,Entrenamiento
4458,206,Entrenamiento
4459,1167,Entrenamiento
4460,350,Validacion
4461,912,Entrenamiento
4462,864,Prueba
4463,1430,Entrenamiento
4464,139,Prueba
4465,441,Entrenamiento
4466,562,Entrenamiento
4467,298,Validacion
4468,256,Entrenamiento
4469,110,Prueba
4470,675,Entrenamiento
4471,671,Entrenamiento
4472,449,Entrenamiento
4473,1323,Prueba
4474,316,Entrenamiento
4475,293,Validacion
4476,73,Entrenamiento
4477,1004,Entrenamiento
4478,952,Prueba
4479,312,Entrenamiento
4480,2,Entrenamiento
4481,490,Entrenamiento
4482,910,Entrenamiento
4483,1234,Entrenamiento
4484,900,Entrenamiento
4485,233,Validacion
4486,207,Entrenamiento
4487,165,Entrenamiento
4488,711,Prueba
4489,479,Prueba
4490,976,Entrenamiento
4491,455,Entrenamiento
4492,522,Entrenamiento
4493,744,Prueba
4494,976,Entrenamiento
4495,332,Validacion
4496,1509,Validacion
4497,171,Entrenamiento
4498,264,Entrenamiento
4499,1000,Entrenamiento
4500,1398,Entrenamiento
4501,1070,Entrenamiento
4502,1087,Prueba
4503,1040,Entrenamiento
4504,679,Entrenamiento
4505,185,Prueba
4506,1199,Validacion
4507,269,Entrenamiento
4508,1022,Prueba
4509,428,Prueba
4510,770,Entrenamiento
4511,1271,Entrenamiento
4512,897,Prueba
4513,17,Validacion
4514,392,Entrenamiento
4515,182,Entrenamiento
4516,1006,Entrenamiento
4517,486,Validacion
4518,1236,Entrenamiento
4519,954,Entrenamiento
4520,762,Entrenamiento
4521,681,Validacion
4522,1025,Validacion
4523,1505,Prueba
4524,1360,Entrenamiento
4525,893,Prueba
4526,767,Entrenamiento
4527,625,Validacion
4528,697,Entrenamiento
4529,283,Validacion
4530,545,Entrenamiento
4531,151,Prueba
4532,1211,Prueba
4533,42,Entrenamiento
4534,1362,Prueba
4535,560,Entrenamiento
4536,78,Entrenamiento
4537,986,Entrenamiento
4538,1058,Entrenamiento
4539,263,Validacion
4540,717,Entrenamiento
4541,270,Entrenamiento
4542,307,Entrenamiento
4543,280,Entrenamiento
4544,831,Prueba
4545,785,Entrenamiento
4546,313,Entrenamiento
4547,666,Entrenamiento
4548,1073,Validacion
4549,622,Prueba
4550,280,Entrenamiento
4551,373,Prueba
4552,1062,Entrenamiento
4553,1288,Entrenamiento
4554,7,Entrenamiento
4555,494,Entrenamiento
4556,320,Entrenamiento
4557,1071,Prueba
4558,137,Entrenamiento
4559,1208,Entrenamiento
4560,88,Prueba
4561,992,Entrenamiento
4562,1159,Entrenamiento
4563,1030,Prueba
4564,531,Entrenamiento
4565,179,Validacion
4566,926,Validacion
4567,150,Validacion
4568,465,Validacion
4569,98,Entrenamiento
4570,1151,Entrenamiento
4571,59,Entrenamiento
4572,63,Validacion
4573,705,Prueba
4574,259,Validacion
4575,79,Validacion
4576,425,Validacion
4577,198,Entrenamiento
4578,721,Validacion
4579,278,Entrenamiento
4580,806,Entrenamiento
4581,1419,Prueba
4582,598,Validacion
4583,354,Prueba
4584,847,Entrenamiento
4585,519,Entrenamiento
4586,296,Validacion
4587,25,Entrenamiento
4588,1174,Validacion
4589,1279,Entrenamiento
4590,1152,Entrenamiento
4591,1448,Validacion
4592,1229,Entrenamiento
4593,1339,Entrenamiento
4594,577,Validacion
4595,1008,Entrenamiento
4596,1276,Entrenamiento
